param sigma
9 5 53
9 6 56
9 7 37
9 8 51
9 9 0
9 10 42
9 11 47
9 12 46
9 13 37
9 14 40
9 15 41
9 16 55
9 17 45
9 18 39
9 19 60
9 20 43
9 21 52
9 22 57
9 23 45
9 24 50
9 25 55
9 26 56
9 27 54
9 28 40
9 29 51
9 30 45
9 31 59
9 32 42
9 33 51
9 34 35
9 35 58
9 36 36
9 37 41
9 38 48
9 39 43
9 40 48
9 41 43
9 42 54
9 43 57
9 44 45
9 45 37
9 46 46
9 47 59
9 48 54
9 49 52
9 50 56
9 51 52
9 52 58
9 53 46
9 54 49
9 55 55
9 56 43
9 57 40
9 58 47
9 59 36
9 60 39
9 61 36
9 62 55
9 63 60
9 64 53
9 65 47
9 66 40
9 67 42
9 68 39
9 69 39
9 70 57
9 71 37
9 72 38
9 73 51
9 74 35
9 75 49
9 76 51
9 77 52
9 78 42
9 79 36
9 80 56
9 81 40
9 82 41
9 83 47
9 84 52
9 85 53
9 86 40
9 87 58
9 88 38
9 89 47
9 90 43
9 91 50
9 92 47
9 93 54
9 94 59
9 95 55
10 1 52
10 2 36
10 3 52
10 4 36
10 5 38
10 6 40
10 7 44
10 8 46
10 9 45
10 10 0
10 11 56
10 12 52
10 13 50
10 14 50
10 15 37
10 16 39
10 17 51
10 18 56
10 19 51
10 20 59
10 21 44
10 22 41
10 23 48
10 24 55
10 25 60
10 26 41
10 27 52
10 28 40
10 29 54
10 30 50
10 31 38
10 32 46
10 33 39
10 34 55
10 35 57
10 36 55
10 37 43
10 38 51
10 39 50
10 40 35
10 41 41
10 42 41
10 43 39
10 44 42
10 45 45
10 46 55
10 47 48
10 48 47
10 49 55
10 50 58
10 51 46
10 52 55
10 53 43
10 54 43
10 55 43
10 56 37
10 57 35
10 58 48
10 59 58
10 60 56
10 61 42
10 62 36
10 63 41
10 64 46
10 65 50
10 66 38
10 67 41
10 68 38
10 69 37
10 70 55
10 71 57
10 72 48
10 73 46
10 74 44
10 75 45
10 76 58
10 77 60
10 78 54
10 79 51
10 80 54
10 81 38
10 82 54
10 83 54
10 84 55
10 85 37
10 86 48
10 87 54
10 88 57
10 89 47
10 90 56
10 91 48
10 92 49
10 93 44
10 94 48
10 95 49
11 1 54
11 2 60
11 3 38
11 4 45
11 5 43
11 6 43
11 7 52
11 8 40
11 9 57
11 10 47
11 11 0
11 12 53
11 13 47
11 14 43
11 15 47
11 16 48
11 17 55
11 18 56
11 19 41
11 20 52
11 21 52
11 22 36
11 23 37
11 24 38
11 25 47
11 26 40
11 27 35
11 28 38
11 29 43
11 30 51
11 31 38
11 32 51
11 33 53
11 34 53
11 35 47
11 36 36
11 37 56
11 38 45
11 39 44
11 40 36
11 41 36
11 42 52
11 43 47
11 44 53
11 45 40
11 46 42
11 47 59
11 48 39
11 49 58
11 50 58
11 51 46
11 52 53
11 53 42
11 54 38
11 55 54
11 56 55
11 57 55
11 58 42
11 59 60
11 60 44
11 61 56
11 62 46
11 63 36
11 64 54
11 65 40
11 66 56
11 67 55
11 68 45
11 69 40
11 70 59
11 71 36
11 72 51
11 73 38
11 74 48
11 75 41
11 76 44
11 77 50
11 78 60
11 79 41
11 80 56
11 81 36
11 82 51
11 83 36
11 84 43
11 85 59
11 86 54
11 87 59
11 88 38
11 89 41
11 90 47
11 91 41
11 92 44
11 93 53
11 94 45
11 95 52
12 1 41
12 2 59
12 3 51
12 4 57
12 5 58
12 6 50
12 7 51
12 8 57
12 9 48
12 10 48
12 11 56
12 12 0
12 13 56
12 14 58
12 15 44
12 16 40
12 17 53
12 18 49
12 19 42
12 20 36
12 21 60
12 22 58
12 23 43
12 24 54
12 25 46
12 26 53
12 27 35
12 28 44
12 29 39
12 30 48
12 31 57
12 32 60
12 33 56
12 34 43
12 35 60
12 36 45
12 37 35
12 38 53
12 39 54
12 40 50
12 41 50
12 42 39
12 43 35
12 44 52
12 45 44
12 46 47
12 47 60
12 48 53
12 49 39
12 50 38
12 51 60
12 52 51
12 53 57
12 54 55
12 55 51
12 56 45
12 57 57
12 58 54
12 59 43
12 60 56
12 61 42
12 62 51
12 63 56
12 64 46
12 65 58
12 66 47
12 67 38
12 68 44
12 69 46
12 70 59
12 71 37
12 72 42
12 73 37
12 74 35
12 75 46
12 76 38
12 77 36
12 78 52
12 79 46
12 80 57
12 81 52
12 82 58
12 83 54
12 84 56
12 85 55
12 86 49
12 87 48
12 88 38
12 89 57
12 90 42
12 91 37
12 92 53
12 93 52
12 94 48
12 95 37
13 1 38
13 2 57
13 3 52
13 4 53
13 5 54
13 6 46
13 7 38
13 8 42
13 9 59
13 10 40
13 11 57
13 12 58
13 13 0
13 14 52
13 15 57
13 16 35
13 17 49
13 18 47
13 19 46
13 20 57
13 21 57
13 22 51
13 23 36
13 24 36
13 25 41
13 26 58
13 27 53
13 28 60
13 29 44
13 30 42
13 31 48
13 32 56
13 33 49
13 34 57
13 35 35
13 36 58
13 37 38
13 38 51
13 39 43
13 40 48
13 41 54
13 42 53
13 43 54
13 44 56
13 45 48
13 46 39
13 47 35
13 48 55
13 49 42
13 50 58
13 51 51
13 52 38
13 53 58
13 54 51
13 55 58
13 56 57
13 57 52
13 58 50
13 59 58
13 60 60
13 61 36
13 62 37
13 63 52
13 64 57
13 65 54
13 66 45
13 67 49
13 68 58
13 69 60
13 70 49
13 71 58
13 72 58
13 73 42
13 74 43
13 75 43
13 76 53
13 77 50
13 78 38
13 79 40
13 80 38
13 81 41
13 82 59
13 83 53
13 84 59
13 85 53
13 86 46
13 87 38
13 88 60
13 89 56
13 90 43
13 91 60
13 92 38
13 93 58
13 94 40
13 95 39
14 1 42
14 2 43
14 3 57
14 4 36
14 5 57
14 6 38
14 7 59
14 8 50
14 9 39
14 10 57
14 11 58
14 12 60
14 13 45
14 14 0
14 15 39
14 16 37
14 17 49
14 18 59
14 19 35
14 20 60
14 21 46
14 22 52
14 23 39
14 24 50
14 25 50
14 26 53
14 27 51
14 28 46
14 29 44
14 30 57
14 31 50
14 32 59
14 33 56
14 34 55
14 35 49
14 36 40
14 37 60
14 38 36
14 39 42
14 40 37
14 41 41
14 42 54
14 43 51
14 44 37
14 45 54
14 46 46
14 47 47
14 48 37
14 49 55
14 50 52
14 51 35
14 52 53
14 53 40
14 54 37
14 55 46
14 56 44
14 57 55
14 58 52
14 59 38
14 60 56
14 61 49
14 62 36
14 63 49
14 64 48
14 65 35
14 66 35
14 67 59
14 68 47
14 69 37
14 70 41
14 71 40
14 72 37
14 73 60
14 74 55
14 75 42
14 76 53
14 77 38
14 78 59
14 79 58
14 80 53
14 81 59
14 82 50
14 83 50
14 84 54
14 85 38
14 86 38
14 87 57
14 88 44
14 89 58
14 90 43
14 91 59
14 92 48
14 93 59
14 94 60
14 95 45
15 1 55
15 2 46
15 3 43
15 4 49
15 5 54
15 6 41
15 7 36
15 8 39
15 9 59
15 10 59
15 11 35
15 12 53
15 13 53
15 14 50
15 15 0
15 16 35
15 17 57
15 18 37
15 19 48
15 20 57
15 21 43
15 22 38
15 23 44
15 24 55
15 25 46
15 26 55
15 27 49
15 28 54
15 29 40
15 30 49
15 31 41
15 32 38
15 33 52
15 34 35
15 35 39
15 36 60
15 37 43
15 38 38
15 39 55
15 40 50
15 41 47
15 42 35
15 43 36
15 44 38
15 45 38
15 46 48
15 47 45
15 48 58
15 49 51
15 50 45
15 51 45
15 52 56
15 53 47
15 54 55
15 55 59
15 56 49
15 57 38
15 58 42
15 59 46
15 60 59
15 61 40
15 62 45
15 63 40
15 64 56
15 65 57
15 66 40
15 67 43
15 68 45
15 69 37
15 70 54
15 71 41
15 72 44
15 73 41
15 74 41
15 75 38
15 76 53
15 77 53
15 78 37
15 79 47
15 80 49
15 81 39
15 82 53
15 83 40
15 84 43
15 85 39
15 86 36
15 87 38
15 88 51
15 89 51
15 90 39
15 91 43
15 92 53
15 93 43
15 94 51
15 95 51
16 1 37
16 2 52
16 3 45
16 4 45
16 5 46
16 6 42
16 7 54
16 8 58
16 9 35
16 10 47
16 11 50
16 12 60
16 13 36
16 14 35
16 15 59
16 16 0
16 17 53
16 18 50
16 19 52
16 20 54
16 21 40
16 22 48
16 23 41
16 24 48
16 25 46
16 26 39
16 27 40
16 28 51
16 29 35
16 30 55
16 31 35
16 32 38
16 33 54
16 34 54
16 35 56
16 36 52
16 37 41
16 38 35
16 39 43
16 40 55
16 41 45
16 42 36
16 43 49
16 44 45
16 45 45
16 46 48
16 47 38
16 48 35
16 49 39
16 50 57
16 51 46
16 52 51
16 53 57
16 54 59
16 55 35
16 56 51
16 57 48
16 58 58
16 59 42
16 60 53
16 61 38
16 62 54
16 63 57
16 64 44
16 65 52
16 66 54
16 67 51
16 68 57
16 69 45
16 70 50
16 71 55
16 72 55
16 73 44
16 74 42
16 75 54
16 76 51
16 77 57
16 78 59
16 79 56
16 80 38
16 81 40
16 82 57
16 83 37
16 84 37
16 85 47
16 86 57
16 87 39
16 88 49
16 89 35
16 90 42
16 91 52
16 92 38
16 93 55
16 94 35
16 95 35
17 1 45
17 2 53
17 3 60
17 4 49
17 5 53
17 6 41
17 7 35
17 8 45
17 9 35
17 10 44
17 11 46
17 12 35
17 13 53
17 14 45
17 15 36
17 16 57
17 17 0
17 18 36
17 19 42
17 20 46
17 21 40
17 22 41
17 23 43
17 24 49
17 25 55
17 26 44
17 27 54
17 28 57
17 29 42
17 30 56
17 31 40
17 32 36
17 33 36
17 34 42
17 35 38
17 36 42
17 37 42
17 38 36
17 39 48
17 40 55
17 41 51
17 42 48
17 43 60
17 44 45
17 45 44
17 46 37
17 47 44
17 48 52
17 49 47
17 50 47
17 51 54
17 52 42
17 53 45
17 54 46
17 55 37
17 56 57
17 57 47
17 58 60
17 59 60
17 60 52
17 61 37
17 62 36
17 63 49
17 64 50
17 65 35
17 66 47
17 67 46
17 68 53
17 69 37
17 70 47
17 71 53
17 72 40
17 73 53
17 74 44
17 75 42
17 76 42
17 77 51
17 78 41
17 79 45
17 80 57
17 81 48
17 82 52
17 83 46
17 84 56
17 85 54
17 86 57
17 87 39
17 88 55
17 89 58
17 90 55
17 91 60
17 92 55
17 93 40
17 94 60
17 95 55
18 1 45
18 2 47
18 3 47
18 4 59
18 5 39
18 6 52
18 7 55
18 8 42
18 9 49
18 10 39
18 11 45
18 12 42
18 13 59
18 14 42
18 15 57
18 16 54
18 17 46
18 18 0
18 19 45
18 20 59
18 21 37
18 22 40
18 23 58
18 24 40
18 25 42
18 26 44
18 27 45
18 28 53
18 29 59
18 30 52
18 31 43
18 32 44
18 33 60
18 34 52
18 35 35
18 36 55
18 37 44
18 38 49
18 39 60
18 40 46
18 41 47
18 42 37
18 43 56
18 44 44
18 45 50
18 46 43
18 47 48
18 48 59
18 49 57
18 50 50
18 51 37
18 52 59
18 53 46
18 54 49
18 55 43
18 56 41
18 57 38
18 58 46
18 59 53
18 60 58
18 61 49
18 62 55
18 63 36
18 64 51
18 65 46
18 66 37
18 67 40
18 68 38
18 69 42
18 70 46
18 71 60
18 72 55
18 73 55
18 74 50
18 75 59
18 76 52
18 77 38
18 78 51
18 79 44
18 80 57
18 81 43
18 82 50
18 83 55
18 84 58
18 85 58
18 86 47
18 87 48
18 88 43
18 89 40
18 90 38
18 91 38
18 92 43
18 93 51
18 94 51
18 95 51
19 1 51
19 2 38
19 3 40
19 4 47
19 5 39
19 6 53
19 7 50
19 8 47
19 9 46
19 10 35
19 11 43
19 12 48
19 13 35
19 14 49
19 15 35
19 16 50
19 17 55
19 18 37
19 19 0
19 20 38
19 21 39
19 22 47
19 23 45
19 24 53
19 25 45
19 26 49
19 27 47
19 28 54
19 29 49
19 30 38
19 31 35
19 32 35
19 33 51
19 34 35
19 35 54
19 36 49
19 37 57
19 38 48
19 39 35
19 40 35
19 41 36
19 42 50
19 43 43
19 44 59
19 45 43
19 46 58
19 47 52
19 48 47
19 49 41
19 50 38
19 51 48
19 52 60
19 53 58
19 54 38
19 55 42
19 56 39
19 57 46
19 58 35
19 59 44
19 60 59
19 61 43
19 62 51
19 63 54
19 64 48
19 65 53
19 66 36
19 67 58
19 68 47
19 69 57
19 70 38
19 71 44
19 72 39
19 73 55
19 74 51
19 75 44
19 76 44
19 77 57
19 78 55
19 79 35
19 80 47
19 81 38
19 82 42
19 83 57
19 84 51
19 85 47
19 86 39
19 87 45
19 88 45
19 89 38
19 90 48
19 91 36
19 92 36
19 93 48
19 94 44
19 95 59
20 1 40
20 2 52
20 3 40
20 4 54
20 5 57
20 6 50
20 7 54
20 8 47
20 9 37
20 10 47
20 11 56
20 12 49
20 13 42
20 14 46
20 15 47
20 16 38
20 17 51
20 18 49
20 19 46
20 20 0
20 21 35
20 22 43
20 23 46
20 24 36
20 25 40
20 26 41
20 27 43
20 28 55
20 29 56
20 30 44
20 31 51
20 32 40
20 33 39
20 34 48
20 35 52
20 36 49
20 37 43
20 38 54
20 39 36
20 40 43
20 41 59
20 42 40
20 43 37
20 44 45
20 45 48
20 46 49
20 47 44
20 48 50
20 49 36
20 50 43
20 51 49
20 52 46
20 53 52
20 54 44
20 55 58
20 56 48
20 57 38
20 58 57
20 59 56
20 60 48
20 61 40
20 62 41
20 63 52
20 64 40
20 65 35
20 66 47
20 67 55
20 68 35
20 69 52
20 70 50
20 71 50
20 72 46
20 73 37
20 74 38
20 75 40
20 76 40
20 77 42
20 78 54
20 79 56
20 80 58
20 81 51
20 82 39
20 83 58
20 84 44
20 85 47
20 86 60
20 87 53
20 88 37
20 89 35
20 90 47
20 91 48
20 92 36
20 93 39
20 94 59
20 95 59
21 1 58
21 2 51
21 3 47
21 4 48
21 5 53
21 6 46
21 7 50
21 8 45
21 9 51
21 10 52
21 11 49
21 12 43
21 13 58
21 14 44
21 15 36
21 16 37
21 17 57
21 18 38
21 19 53
21 20 40
21 21 0
21 22 50
21 23 45
21 24 43
21 25 36
21 26 35
21 27 50
21 28 37
21 29 52
21 30 60
21 31 42
21 32 37
21 33 41
21 34 43
21 35 36
21 36 49
21 37 57
21 38 47
21 39 49
21 40 38
21 41 52
21 42 56
21 43 59
21 44 50
21 45 41
21 46 49
21 47 59
21 48 53
21 49 54
21 50 44
21 51 40
21 52 45
21 53 46
21 54 47
21 55 43
21 56 51
21 57 45
21 58 51
21 59 59
21 60 58
21 61 44
21 62 55
21 63 42
21 64 59
21 65 58
21 66 42
21 67 51
21 68 59
21 69 38
21 70 48
21 71 40
21 72 45
21 73 53
21 74 60
21 75 41
21 76 37
21 77 36
21 78 56
21 79 54
21 80 55
21 81 48
21 82 46
21 83 45
21 84 50
21 85 42
21 86 50
21 87 55
21 88 51
21 89 35
21 90 55
21 91 50
21 92 39
21 93 39
21 94 59
21 95 56
22 1 38
22 2 58
22 3 57
22 4 37
22 5 57
22 6 56
22 7 56
22 8 51
22 9 36
22 10 59
22 11 45
22 12 35
22 13 39
22 14 52
22 15 59
22 16 50
22 17 57
22 18 36
22 19 37
22 20 51
22 21 52
22 22 0
22 23 41
22 24 36
22 25 45
22 26 47
22 27 55
22 28 43
22 29 59
22 30 60
22 31 39
22 32 57
22 33 42
22 34 37
22 35 52
22 36 35
22 37 35
22 38 46
22 39 56
22 40 41
22 41 53
22 42 36
22 43 51
22 44 46
22 45 44
22 46 40
22 47 52
22 48 59
22 49 39
22 50 53
22 51 58
22 52 42
22 53 57
22 54 44
22 55 47
22 56 49
22 57 44
22 58 35
22 59 36
22 60 48
22 61 47
22 62 51
22 63 41
22 64 37
22 65 45
22 66 52
22 67 45
22 68 40
22 69 55
22 70 54
22 71 45
22 72 59
22 73 39
22 74 40
22 75 55
22 76 39
22 77 41
22 78 51
22 79 36
22 80 44
22 81 38
22 82 54
22 83 47
22 84 48
22 85 40
22 86 44
22 87 52
22 88 48
22 89 40
22 90 49
22 91 44
22 92 38
22 93 50
22 94 59
22 95 46
23 1 49
23 2 58
23 3 53
23 4 55
23 5 53
23 6 54
23 7 38
23 8 57
23 9 40
23 10 60
23 11 54
23 12 41
23 13 42
23 14 48
23 15 55
23 16 48
23 17 49
23 18 59
23 19 51
23 20 53
23 21 47
23 22 52
23 23 0
23 24 36
23 25 52
23 26 50
23 27 57
23 28 54
23 29 53
23 30 60
23 31 46
23 32 45
23 33 36
23 34 44
23 35 57
23 36 44
23 37 48
23 38 49
23 39 35
23 40 54
23 41 44
23 42 56
23 43 56
23 44 52
23 45 50
23 46 60
23 47 60
23 48 39
23 49 52
23 50 57
23 51 35
23 52 56
23 53 41
23 54 53
23 55 51
23 56 43
23 57 58
23 58 44
23 59 41
23 60 57
23 61 40
23 62 59
23 63 40
23 64 55
23 65 41
23 66 35
23 67 57
23 68 45
23 69 58
23 70 52
23 71 56
23 72 48
23 73 55
23 74 58
23 75 41
23 76 59
23 77 53
23 78 38
23 79 52
23 80 60
23 81 56
23 82 35
23 83 47
23 84 58
23 85 38
23 86 45
23 87 55
23 88 54
23 89 53
23 90 44
23 91 35
23 92 41
23 93 37
23 94 41
23 95 35
24 1 50
24 2 60
24 3 44
24 4 59
24 5 47
24 6 36
24 7 38
24 8 54
24 9 49
24 10 48
24 11 42
24 12 49
24 13 48
24 14 35
24 15 58
24 16 42
24 17 42
24 18 57
24 19 35
24 20 56
24 21 35
24 22 36
24 23 51
24 24 0
24 25 48
24 26 41
24 27 43
24 28 38
24 29 45
24 30 35
24 31 56
24 32 38
24 33 38
24 34 41
24 35 37
24 36 58
24 37 38
24 38 56
24 39 59
24 40 54
24 41 56
24 42 44
24 43 48
24 44 57
24 45 50
24 46 48
24 47 56
24 48 58
24 49 50
24 50 59
24 51 58
24 52 40
24 53 46
24 54 48
24 55 60
24 56 41
24 57 53
24 58 37
24 59 39
24 60 54
24 61 58
24 62 40
24 63 41
24 64 54
24 65 51
24 66 39
24 67 41
24 68 58
24 69 42
24 70 41
24 71 53
24 72 46
24 73 60
24 74 60
24 75 47
24 76 49
24 77 37
24 78 54
24 79 60
24 80 53
24 81 42
24 82 49
24 83 42
24 84 41
24 85 45
24 86 59
24 87 36
24 88 60
24 89 58
24 90 53
24 91 44
24 92 49
24 93 58
24 94 41
24 95 51
25 1 38
25 2 38
25 3 51
25 4 42
25 5 50
25 6 44
25 7 39
25 8 50
25 9 59
25 10 49
25 11 57
25 12 52
25 13 56
25 14 58
25 15 35
25 16 39
25 17 48
25 18 37
25 19 57
25 20 54
25 21 55
25 22 48
25 23 40
25 24 39
25 25 0
25 26 41
25 27 52
25 28 51
25 29 56
25 30 51
25 31 46
25 32 46
25 33 53
25 34 54
25 35 48
25 36 39
25 37 43
25 38 42
25 39 59
25 40 52
25 41 45
25 42 46
25 43 52
25 44 59
25 45 49
25 46 41
25 47 57
25 48 45
25 49 43
25 50 43
25 51 46
25 52 50
25 53 60
25 54 37
25 55 46
25 56 49
25 57 54
25 58 52
25 59 43
25 60 40
25 61 38
25 62 60
25 63 42
25 64 46
25 65 54
25 66 38
25 67 49
25 68 38
25 69 56
25 70 49
25 71 57
25 72 53
25 73 45
25 74 48
25 75 35
25 76 51
25 77 49
25 78 53
25 79 41
25 80 44
25 81 40
25 82 45
25 83 43
25 84 45
25 85 36
25 86 56
25 87 44
25 88 37
25 89 40
25 90 49
25 91 51
25 92 52
25 93 51
25 94 43
25 95 41
26 1 60
26 2 50
26 3 42
26 4 59
26 5 55
26 6 59
26 7 49
26 8 52
26 9 58
26 10 36
26 11 42
26 12 38
26 13 42
26 14 57
26 15 59
26 16 40
26 17 56
26 18 36
26 19 56
26 20 55
26 21 46
26 22 45
26 23 52
26 24 60
26 25 59
26 26 0
26 27 38
26 28 43
26 29 57
26 30 60
26 31 35
26 32 53
26 33 56
26 34 44
26 35 38
26 36 38
26 37 47
26 38 36
26 39 55
26 40 35
26 41 46
26 42 49
26 43 55
26 44 46
26 45 55
26 46 49
26 47 44
26 48 55
26 49 54
26 50 51
26 51 51
26 52 57
26 53 39
26 54 41
26 55 43
26 56 41
26 57 39
26 58 37
26 59 57
26 60 39
26 61 57
26 62 41
26 63 36
26 64 39
26 65 44
26 66 45
26 67 54
26 68 46
26 69 48
26 70 48
26 71 59
26 72 50
26 73 50
26 74 50
26 75 50
26 76 45
26 77 38
26 78 52
26 79 46
26 80 58
26 81 47
26 82 35
26 83 43
26 84 60
26 85 49
26 86 54
26 87 56
26 88 52
26 89 60
26 90 40
26 91 37
26 92 51
26 93 48
26 94 48
26 95 48
27 1 35
27 2 47
27 3 41
27 4 41
27 5 39
27 6 60
27 7 57
27 8 41
27 9 58
27 10 50
27 11 45
27 12 45
27 13 35
27 14 51
27 15 53
27 16 38
27 17 55
27 18 38
27 19 38
27 20 35
27 21 49
27 22 52
27 23 49
27 24 48
27 25 57
27 26 56
27 27 0
27 28 50
27 29 56
27 30 48
27 31 47
27 32 52
27 33 59
27 34 52
27 35 57
27 36 44
27 37 41
27 38 45
27 39 46
27 40 38
27 41 43
27 42 36
27 43 43
27 44 54
27 45 56
27 46 43
27 47 56
27 48 40
27 49 47
27 50 39
27 51 36
27 52 55
27 53 37
27 54 47
27 55 46
27 56 36
27 57 44
27 58 60
27 59 45
27 60 43
27 61 45
27 62 36
27 63 50
27 64 52
27 65 52
27 66 41
27 67 52
27 68 60
27 69 46
27 70 57
27 71 42
27 72 47
27 73 43
27 74 51
27 75 51
27 76 45
27 77 46
27 78 47
27 79 57
27 80 42
27 81 54
27 82 38
27 83 58
27 84 39
27 85 43
27 86 57
27 87 59
27 88 54
27 89 59
27 90 48
27 91 37
27 92 38
27 93 59
27 94 43
27 95 46
28 1 41
28 2 39
28 3 56
28 4 60
28 5 36
28 6 53
28 7 35
28 8 60
28 9 60
28 10 42
28 11 45
28 12 44
28 13 37
28 14 35
28 15 58
28 16 42
28 17 55
28 18 44
28 19 52
28 20 52
28 21 59
28 22 60
28 23 52
28 24 42
28 25 43
28 26 46
28 27 52
28 28 0
28 29 58
28 30 48
28 31 47
28 32 57
28 33 37
28 34 53
28 35 59
28 36 38
28 37 36
28 38 36
28 39 56
28 40 46
28 41 54
28 42 46
28 43 50
28 44 35
28 45 42
28 46 35
28 47 57
28 48 53
28 49 41
28 50 43
28 51 44
28 52 35
28 53 38
28 54 56
28 55 49
28 56 55
28 57 60
28 58 58
28 59 35
28 60 53
28 61 49
28 62 60
28 63 49
28 64 41
28 65 36
28 66 50
28 67 54
28 68 58
28 69 53
28 70 56
28 71 58
28 72 41
28 73 56
28 74 50
28 75 47
28 76 60
28 77 38
28 78 50
28 79 44
28 80 38
28 81 36
28 82 40
28 83 60
28 84 43
28 85 49
28 86 43
28 87 35
28 88 55
28 89 60
28 90 46
28 91 56
28 92 48
28 93 51
28 94 60
28 95 55
29 1 42
29 2 40
29 3 36
29 4 38
29 5 45
29 6 58
29 7 56
29 8 60
29 9 57
29 10 39
29 11 54
29 12 40
29 13 36
29 14 59
29 15 36
29 16 47
29 17 52
29 18 53
29 19 57
29 20 56
29 21 59
29 22 45
29 23 37
29 24 54
29 25 52
29 26 35
29 27 58
29 28 47
29 29 0
29 30 50
29 31 55
29 32 50
29 33 52
29 34 47
29 35 42
29 36 59
29 37 38
29 38 55
29 39 56
29 40 40
29 41 40
29 42 55
29 43 37
29 44 53
29 45 44
29 46 56
29 47 52
29 48 35
29 49 48
29 50 38
29 51 53
29 52 59
29 53 56
29 54 58
29 55 39
29 56 59
29 57 56
29 58 52
29 59 51
29 60 58
29 61 56
29 62 54
29 63 60
29 64 40
29 65 44
29 66 47
29 67 50
29 68 48
29 69 52
29 70 35
29 71 42
29 72 49
29 73 51
29 74 49
29 75 38
29 76 49
29 77 60
29 78 40
29 79 36
29 80 54
29 81 47
29 82 54
29 83 41
29 84 46
29 85 55
29 86 45
29 87 56
29 88 48
29 89 49
29 90 53
29 91 38
29 92 42
29 93 58
29 94 43
29 95 59
30 1 56
30 2 39
30 3 47
30 4 52
30 5 41
30 6 50
30 7 53
30 8 46
30 9 49
30 10 47
30 11 36
30 12 45
30 13 57
30 14 37
30 15 48
30 16 38
30 17 43
30 18 56
30 19 38
30 20 56
30 21 55
30 22 39
30 23 36
30 24 60
30 25 37
30 26 43
30 27 36
30 28 41
30 29 47
30 30 0
30 31 40
30 32 47
30 33 58
30 34 59
30 35 38
30 36 37
30 37 58
30 38 60
30 39 60
30 40 59
30 41 53
30 42 37
30 43 40
30 44 59
30 45 44
30 46 35
30 47 46
30 48 50
30 49 47
30 50 46
30 51 51
30 52 58
30 53 56
30 54 60
30 55 43
30 56 53
30 57 53
30 58 57
30 59 42
30 60 35
30 61 47
30 62 51
30 63 49
30 64 35
30 65 51
30 66 57
30 67 47
30 68 39
30 69 53
30 70 60
30 71 38
30 72 42
30 73 52
30 74 41
30 75 40
30 76 58
30 77 54
30 78 53
30 79 50
30 80 54
30 81 56
30 82 56
30 83 44
30 84 57
30 85 54
30 86 57
30 87 36
30 88 54
30 89 55
30 90 42
30 91 57
30 92 54
30 93 56
30 94 42
30 95 53
31 1 38
31 2 56
31 3 53
31 4 51
31 5 59
31 6 55
31 7 43
31 8 39
31 9 42
31 10 54
31 11 55
31 12 58
31 13 40
31 14 44
31 15 52
31 16 46
31 17 49
31 18 52
31 19 37
31 20 47
31 21 57
31 22 36
31 23 37
31 24 60
31 25 55
31 26 52
31 27 49
31 28 39
31 29 49
31 30 36
31 31 0
31 32 39
31 33 52
31 34 55
31 35 41
31 36 56
31 37 41
31 38 60
31 39 52
31 40 51
31 41 49
31 42 35
31 43 47
31 44 42
31 45 47
31 46 35
31 47 51
31 48 59
31 49 46
31 50 51
31 51 54
31 52 35
31 53 39
31 54 54
31 55 41
31 56 59
31 57 39
31 58 55
31 59 50
31 60 46
31 61 57
31 62 45
31 63 40
31 64 58
31 65 47
31 66 60
31 67 59
31 68 38
31 69 54
31 70 35
31 71 49
31 72 53
31 73 48
31 74 53
31 75 45
31 76 53
31 77 43
31 78 48
31 79 59
31 80 43
31 81 50
31 82 56
31 83 56
31 84 60
31 85 38
31 86 59
31 87 45
31 88 59
31 89 43
31 90 40
31 91 47
31 92 54
31 93 43
31 94 35
31 95 59
32 1 46
32 2 40
32 3 43
32 4 48
32 5 52
32 6 41
32 7 52
32 8 37
32 9 44
32 10 46
32 11 46
32 12 55
32 13 39
32 14 60
32 15 47
32 16 44
32 17 48
32 18 56
32 19 43
32 20 38
32 21 42
32 22 46
32 23 45
32 24 47
32 25 51
32 26 59
32 27 48
32 28 54
32 29 59
32 30 35
32 31 52
32 32 0
32 33 39
32 34 44
32 35 45
32 36 43
32 37 53
32 38 44
32 39 59
32 40 58
32 41 46
32 42 41
32 43 46
32 44 35
32 45 36
32 46 57
32 47 38
32 48 58
32 49 56
32 50 40
32 51 38
32 52 52
32 53 35
32 54 53
32 55 42
32 56 49
32 57 43
32 58 42
32 59 56
32 60 38
32 61 51
32 62 40
32 63 39
32 64 47
32 65 50
32 66 41
32 67 35
32 68 60
32 69 52
32 70 56
32 71 36
32 72 53
32 73 46
32 74 56
32 75 56
32 76 43
32 77 42
32 78 55
32 79 57
32 80 37
32 81 58
32 82 46
32 83 42
32 84 48
32 85 46
32 86 36
32 87 41
32 88 56
32 89 43
32 90 35
32 91 40
32 92 40
32 93 46
32 94 43
32 95 46
33 1 47
33 2 53
33 3 39
33 4 55
33 5 56
33 6 38
33 7 53
33 8 46
33 9 40
33 10 56
33 11 41
33 12 60
33 13 47
33 14 36
33 15 38
33 16 44
33 17 50
33 18 35
33 19 52
33 20 35
33 21 49
33 22 40
33 23 53
33 24 39
33 25 38
33 26 53
33 27 50
33 28 36
33 29 52
33 30 36
33 31 36
33 32 37
33 33 0
33 34 44
33 35 39
33 36 56
33 37 51
33 38 54
33 39 60
33 40 51
33 41 50
33 42 53
33 43 45
33 44 39
33 45 46
33 46 53
33 47 57
33 48 50
33 49 36
33 50 46
33 51 57
33 52 48
33 53 55
33 54 39
33 55 49
33 56 53
