param sigma
67 36 41
67 37 43
67 38 55
67 39 47
67 40 58
67 41 35
67 42 54
67 43 49
67 44 39
67 45 52
67 46 41
67 47 39
67 48 59
67 49 40
67 50 42
67 51 41
67 52 49
67 53 36
67 54 48
67 55 37
67 56 43
67 57 59
67 58 37
67 59 57
67 60 45
67 61 40
67 62 57
67 63 37
67 64 54
67 65 56
67 66 41
67 67 0
67 68 51
67 69 41
67 70 42
67 71 52
67 72 46
67 73 48
67 74 39
67 75 43
67 76 49
67 77 50
67 78 39
67 79 47
67 80 41
68 1 59
68 2 41
68 3 40
68 4 38
68 5 49
68 6 52
68 7 37
68 8 50
68 9 35
68 10 48
68 11 39
68 12 50
68 13 49
68 14 48
68 15 52
68 16 43
68 17 45
68 18 60
68 19 40
68 20 55
68 21 57
68 22 57
68 23 48
68 24 42
68 25 57
68 26 52
68 27 45
68 28 40
68 29 51
68 30 50
68 31 40
68 32 49
68 33 59
68 34 43
68 35 51
68 36 52
68 37 60
68 38 60
68 39 46
68 40 35
68 41 50
68 42 36
68 43 57
68 44 36
68 45 36
68 46 39
68 47 55
68 48 43
68 49 41
68 50 35
68 51 47
68 52 41
68 53 42
68 54 46
68 55 60
68 56 35
68 57 47
68 58 38
68 59 50
68 60 55
68 61 54
68 62 35
68 63 36
68 64 48
68 65 42
68 66 54
68 67 47
68 68 0
68 69 57
68 70 36
68 71 43
68 72 52
68 73 47
68 74 49
68 75 44
68 76 43
68 77 60
68 78 46
68 79 55
68 80 37
69 1 40
69 2 52
69 3 36
69 4 53
69 5 47
69 6 39
69 7 59
69 8 41
69 9 57
69 10 50
69 11 51
69 12 37
69 13 48
69 14 42
69 15 54
69 16 43
69 17 36
69 18 54
69 19 58
69 20 55
69 21 41
69 22 53
69 23 35
69 24 38
69 25 47
69 26 55
69 27 36
69 28 37
69 29 52
69 30 37
69 31 57
69 32 42
69 33 40
69 34 54
69 35 47
69 36 53
69 37 36
69 38 47
69 39 53
69 40 40
69 41 42
69 42 52
69 43 45
69 44 56
69 45 54
69 46 39
69 47 36
69 48 39
69 49 41
69 50 48
69 51 36
69 52 55
69 53 58
69 54 48
69 55 51
69 56 40
69 57 53
69 58 60
69 59 42
69 60 50
69 61 42
69 62 43
69 63 37
69 64 60
69 65 57
69 66 41
69 67 43
69 68 47
69 69 0
69 70 54
69 71 57
69 72 53
69 73 53
69 74 49
69 75 44
69 76 60
69 77 36
69 78 53
69 79 42
69 80 37
70 1 37
70 2 44
70 3 60
70 4 60
70 5 60
70 6 59
70 7 52
70 8 48
70 9 39
70 10 46
70 11 40
70 12 60
70 13 43
70 14 58
70 15 56
70 16 43
70 17 45
70 18 57
70 19 39
70 20 49
70 21 58
70 22 42
70 23 45
70 24 54
70 25 52
70 26 58
70 27 45
70 28 49
70 29 60
70 30 58
70 31 37
70 32 48
70 33 48
70 34 58
70 35 41
70 36 50
70 37 42
70 38 43
70 39 56
70 40 43
70 41 44
70 42 43
70 43 47
70 44 58
70 45 49
70 46 58
70 47 57
70 48 45
70 49 48
70 50 43
70 51 56
70 52 41
70 53 57
70 54 39
70 55 60
70 56 38
70 57 41
70 58 38
70 59 47
70 60 43
70 61 47
70 62 41
70 63 52
70 64 37
70 65 56
70 66 36
70 67 53
70 68 35
70 69 45
70 70 0
70 71 51
70 72 42
70 73 58
70 74 49
70 75 47
70 76 60
70 77 37
70 78 56
70 79 54
70 80 40
71 1 47
71 2 58
71 3 49
71 4 40
71 5 39
71 6 52
71 7 40
71 8 51
71 9 39
71 10 56
71 11 58
71 12 57
71 13 53
71 14 37
71 15 37
71 16 48
71 17 50
71 18 38
71 19 43
71 20 60
71 21 37
71 22 39
71 23 57
71 24 51
71 25 38
71 26 42
71 27 51
71 28 55
71 29 55
71 30 56
71 31 40
71 32 60
71 33 44
71 34 39
71 35 42
71 36 41
71 37 42
71 38 50
71 39 35
71 40 43
71 41 36
71 42 40
71 43 43
71 44 49
71 45 50
71 46 41
71 47 42
71 48 49
71 49 51
71 50 45
71 51 38
71 52 59
71 53 54
71 54 56
71 55 59
71 56 42
71 57 42
71 58 55
71 59 53
71 60 54
71 61 48
71 62 45
71 63 36
71 64 46
71 65 52
71 66 59
71 67 46
71 68 58
71 69 58
71 70 50
71 71 0
71 72 40
71 73 50
71 74 42
71 75 55
71 76 35
71 77 59
71 78 48
71 79 35
71 80 43
72 1 38
72 2 43
72 3 56
72 4 60
72 5 36
72 6 43
72 7 51
72 8 52
72 9 39
72 10 47
72 11 52
72 12 54
72 13 52
72 14 56
72 15 59
72 16 54
72 17 51
72 18 56
72 19 43
72 20 49
72 21 43
72 22 35
72 23 49
72 24 41
72 25 38
72 26 52
72 27 42
72 28 45
72 29 51
72 30 41
72 31 37
72 32 50
72 33 58
72 34 55
72 35 41
72 36 55
72 37 42
72 38 52
72 39 49
72 40 39
72 41 40
72 42 55
72 43 45
72 44 46
72 45 45
72 46 39
72 47 45
72 48 44
72 49 35
72 50 47
72 51 59
72 52 59
72 53 45
72 54 47
72 55 42
72 56 60
72 57 40
72 58 42
72 59 35
72 60 47
72 61 43
72 62 54
72 63 43
72 64 44
72 65 40
72 66 56
72 67 49
72 68 36
72 69 56
72 70 38
72 71 37
72 72 0
72 73 59
72 74 41
72 75 55
72 76 59
72 77 53
72 78 50
72 79 48
72 80 42
73 1 57
73 2 54
73 3 35
73 4 56
73 5 56
73 6 50
73 7 59
73 8 48
73 9 49
73 10 39
73 11 48
73 12 39
73 13 42
73 14 45
73 15 59
73 16 36
73 17 60
73 18 59
73 19 50
73 20 56
73 21 42
73 22 39
73 23 54
73 24 56
73 25 35
73 26 55
73 27 45
73 28 58
73 29 53
73 30 39
73 31 47
73 32 58
73 33 42
73 34 44
73 35 41
73 36 56
73 37 51
73 38 49
73 39 38
73 40 42
73 41 38
73 42 55
73 43 49
73 44 57
73 45 59
73 46 37
73 47 57
73 48 50
73 49 42
73 50 37
73 51 37
73 52 56
73 53 53
73 54 48
73 55 55
73 56 39
73 57 59
73 58 38
73 59 51
73 60 36
73 61 49
73 62 50
73 63 55
73 64 45
73 65 37
73 66 53
73 67 53
73 68 41
73 69 57
73 70 56
73 71 52
73 72 53
73 73 0
73 74 60
73 75 60
73 76 44
73 77 46
73 78 42
73 79 48
73 80 48
74 1 44
74 2 53
74 3 46
74 4 39
74 5 48
74 6 39
74 7 58
74 8 58
74 9 48
74 10 48
74 11 39
74 12 44
74 13 57
74 14 53
74 15 56
74 16 56
74 17 43
74 18 56
74 19 37
74 20 43
74 21 41
74 22 40
74 23 40
74 24 40
74 25 56
74 26 45
74 27 46
74 28 35
74 29 49
74 30 48
74 31 39
74 32 60
74 33 55
74 34 53
74 35 58
74 36 39
74 37 53
74 38 49
74 39 37
74 40 47
74 41 47
74 42 37
74 43 57
74 44 48
74 45 46
74 46 59
74 47 55
74 48 40
74 49 39
74 50 47
74 51 35
74 52 40
74 53 51
74 54 60
74 55 58
74 56 38
74 57 41
74 58 60
74 59 39
74 60 59
74 61 49
74 62 41
74 63 57
74 64 38
74 65 37
74 66 42
74 67 37
74 68 41
74 69 38
74 70 38
74 71 42
74 72 50
74 73 48
74 74 0
74 75 36
74 76 46
74 77 46
74 78 46
74 79 50
74 80 42
75 1 57
75 2 46
75 3 47
75 4 50
75 5 45
75 6 51
75 7 50
75 8 47
75 9 45
75 10 46
75 11 43
75 12 53
75 13 35
75 14 48
75 15 53
75 16 53
75 17 60
75 18 51
75 19 49
75 20 47
75 21 55
75 22 48
75 23 36
75 24 59
75 25 51
75 26 50
75 27 42
75 28 49
75 29 42
75 30 35
75 31 42
75 32 53
75 33 57
75 34 52
75 35 50
75 36 40
75 37 55
75 38 60
75 39 44
75 40 42
75 41 52
75 42 51
75 43 49
75 44 37
75 45 60
75 46 52
75 47 43
75 48 58
75 49 50
75 50 39
75 51 35
75 52 59
75 53 40
75 54 52
75 55 43
75 56 60
75 57 54
75 58 53
75 59 60
75 60 59
75 61 36
75 62 45
75 63 58
75 64 55
75 65 41
75 66 46
75 67 49
75 68 53
75 69 42
75 70 55
75 71 57
75 72 58
75 73 36
75 74 45
75 75 0
75 76 57
75 77 55
75 78 59
75 79 44
75 80 43
76 1 45
76 2 54
76 3 53
76 4 55
76 5 50
76 6 45
76 7 42
76 8 47
76 9 42
76 10 38
76 11 60
76 12 43
76 13 56
76 14 49
76 15 40
76 16 49
76 17 45
76 18 45
76 19 46
76 20 51
76 21 41
76 22 58
76 23 47
76 24 52
76 25 35
76 26 36
76 27 49
76 28 57
76 29 42
76 30 36
76 31 59
76 32 51
76 33 53
76 34 36
76 35 42
76 36 38
76 37 50
76 38 47
76 39 52
76 40 60
76 41 37
76 42 40
76 43 54
76 44 53
76 45 48
76 46 50
76 47 52
76 48 58
76 49 49
76 50 45
76 51 60
76 52 57
76 53 55
76 54 38
76 55 45
76 56 55
76 57 45
76 58 57
76 59 49
76 60 44
76 61 46
76 62 38
76 63 42
76 64 51
76 65 43
76 66 55
76 67 38
76 68 60
76 69 41
76 70 50
76 71 36
76 72 42
76 73 58
76 74 36
76 75 47
76 76 0
76 77 54
76 78 56
76 79 57
76 80 59
77 1 39
77 2 44
77 3 53
77 4 40
77 5 42
77 6 35
77 7 43
77 8 55
77 9 38
77 10 47
77 11 50
77 12 51
77 13 58
77 14 43
77 15 43
77 16 57
77 17 50
77 18 38
77 19 47
77 20 35
77 21 60
77 22 59
77 23 53
77 24 47
77 25 42
77 26 53
77 27 47
77 28 53
77 29 51
77 30 54
77 31 55
77 32 37
77 33 52
77 34 50
77 35 52
77 36 60
77 37 40
77 38 60
77 39 60
77 40 47
77 41 48
77 42 48
77 43 51
77 44 40
77 45 42
77 46 47
77 47 43
77 48 43
77 49 52
77 50 43
77 51 47
77 52 46
77 53 48
77 54 60
77 55 41
77 56 35
77 57 60
77 58 58
77 59 49
77 60 49
77 61 42
77 62 58
77 63 39
77 64 37
77 65 48
77 66 40
77 67 35
77 68 36
77 69 42
77 70 53
77 71 43
77 72 43
77 73 57
77 74 46
77 75 51
77 76 41
77 77 0
77 78 39
77 79 43
77 80 55
78 1 49
78 2 48
78 3 40
78 4 57
78 5 38
78 6 55
78 7 46
78 8 55
78 9 54
78 10 40
78 11 40
78 12 52
78 13 56
78 14 38
78 15 54
78 16 58
78 17 55
78 18 54
78 19 36
78 20 53
78 21 43
78 22 53
78 23 36
78 24 42
78 25 44
78 26 51
78 27 45
78 28 43
78 29 56
78 30 42
78 31 59
78 32 38
78 33 39
78 34 52
78 35 54
78 36 37
78 37 58
78 38 44
78 39 40
78 40 36
78 41 54
78 42 39
78 43 60
78 44 48
78 45 41
78 46 39
78 47 35
78 48 52
78 49 43
78 50 44
78 51 45
78 52 58
78 53 35
78 54 48
78 55 35
78 56 44
78 57 52
78 58 44
78 59 43
78 60 57
78 61 51
78 62 50
78 63 35
78 64 56
78 65 49
78 66 42
78 67 57
78 68 52
78 69 47
78 70 49
78 71 60
78 72 45
78 73 60
78 74 35
78 75 54
78 76 40
78 77 52
78 78 0
78 79 43
78 80 39
79 1 44
79 2 55
79 3 39
79 4 44
79 5 40
79 6 54
79 7 52
79 8 44
79 9 48
79 10 60
79 11 42
79 12 40
79 13 42
79 14 37
79 15 51
79 16 40
79 17 60
79 18 56
79 19 60
79 20 43
79 21 44
79 22 43
79 23 59
79 24 49
79 25 57
79 26 46
79 27 55
79 28 35
79 29 59
79 30 60
79 31 57
79 32 58
79 33 48
79 34 55
79 35 50
79 36 39
79 37 51
79 38 54
79 39 39
79 40 40
79 41 49
79 42 55
79 43 57
79 44 45
79 45 37
79 46 40
79 47 53
79 48 57
79 49 55
79 50 58
79 51 40
79 52 59
79 53 46
79 54 36
79 55 43
79 56 57
79 57 60
79 58 55
79 59 50
79 60 52
79 61 44
79 62 52
79 63 59
79 64 38
79 65 36
79 66 38
79 67 46
79 68 46
79 69 52
79 70 60
79 71 58
79 72 39
79 73 60
79 74 44
79 75 42
79 76 52
79 77 39
79 78 40
79 79 0
79 80 52
80 1 59
80 2 47
80 3 36
80 4 51
80 5 35
80 6 49
80 7 52
80 8 58
80 9 50
80 10 55
80 11 35
80 12 57
80 13 39
80 14 47
80 15 57
80 16 37
80 17 45
80 18 56
80 19 39
80 20 45
80 21 37
80 22 36
80 23 38
80 24 45
80 25 57
80 26 38
80 27 53
80 28 46
80 29 55
80 30 54
80 31 44
80 32 36
80 33 35
80 34 57
80 35 37
80 36 39
80 37 48
80 38 60
80 39 41
80 40 35
80 41 47
80 42 60
80 43 44
80 44 43
80 45 37
80 46 37
80 47 39
80 48 45
80 49 45
80 50 59
80 51 45
80 52 47
80 53 52
80 54 58
80 55 59
80 56 43
80 57 52
80 58 54
80 59 38
80 60 45
80 61 39
80 62 55
80 63 47
80 64 54
80 65 49
80 66 45
80 67 57
80 68 43
80 69 49
80 70 43
80 71 60
80 72 48
80 73 39
80 74 53
80 75 54
80 76 54
80 77 36
80 78 40
80 79 56
80 80 0
;
param Rinit :=
1 1 0
1 2 0
1 3 0
1 4 0
1 5 0
1 6 0
1 7 0
1 8 0
1 9 0
1 10 0
1 11 0
1 12 0
1 13 0
67 1 0
67 2 0
67 3 0
67 4 0
67 5 0
67 6 0
67 7 0
67 8 0
67 9 0
67 10 0
67 11 0
67 12 0
67 13 0
;
param f :=
1 1
2 2
3 3
4 4
;
